Track,TestCase,Matcher,Label Left,Comment Left,Type Left,URI Left,Relation,Confidence (Matcher),URI Right,Label Right,Comment Right,Type Right,Residual True Positive,Evaluation Result
"",localtest,MyMatcher,"[""Motor_Nucleus_of_the_Trigeminal_Nerve""]",[],"[""owl:Class""]",http://human.owl#NCI_C33140,=,1.0,http://mouse.owl#MA_0001029,"[""trigeminal V motor nucleus""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],"[""owl:Class""]",http://www.geneontology.org/formats/oboInOwl#ObsoleteClass,=,1.0,http://www.geneontology.org/formats/oboInOwl#ObsoleteClass,[],[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000901,=,0.0,http://human.owl#NCI_C32653,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001780,=,1.0,http://human.owl#NCI_C49255,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Lobe_of_the_Right_Lung""]",[],"[""owl:Class""]",http://human.owl#NCI_C48944,=,1.0,http://mouse.owl#MA_0001791,"[""right lung lobe""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Lymph_Node_Germinal_Center""]",[],"[""owl:Class""]",http://human.owl#NCI_C49757,=,1.0,http://mouse.owl#MA_0000742,"[""lymph node follicle""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Glans_Clitoris""]",[],"[""owl:Class""]",http://human.owl#NCI_C32681,=,1.0,http://mouse.owl#MA_0001702,"[""clitoral gland""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001412,=,0.0,http://human.owl#NCI_C52767,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Longus_Capitis""]",[],"[""owl:Class""]",http://human.owl#NCI_C52956,=,1.0,http://mouse.owl#MA_0002340,"[""longus capitis""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Upper_Respiratory_System""]",[],"[""owl:Class""]",http://human.owl#NCI_C33839,=,1.0,http://mouse.owl#MA_0000442,"[""upper respiratory tract""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000001,=,1.0,http://human.owl#NCI_C21599,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Large_Intestine""]",[],"[""owl:Class""]",http://human.owl#NCI_C12379,=,1.0,http://mouse.owl#MA_0000333,"[""large intestine""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001392,=,1.0,http://human.owl#NCI_C52774,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Anterior_Ulnar_Vein""]",[],"[""owl:Class""]",http://human.owl#NCI_C32116,=,1.0,http://mouse.owl#MA_0002199,"[""principal vein of forelimb""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Temporary_Tooth""]",[],"[""owl:Class""]",http://human.owl#NCI_C33745,=,1.0,http://mouse.owl#MA_0000349,"[""incisor""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000284,=,0.0,http://human.owl#NCI_C12424,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001287,=,1.0,http://human.owl#NCI_C12737,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001825,=,1.0,http://human.owl#NCI_C49258,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000012,=,0.0,http://human.owl#NCI_C12705,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Immune_System_Part""]",[],"[""owl:Class""]",http://human.owl#NCI_C13033,=,1.0,http://mouse.owl#MA_0002435,"[""lymphoid system""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001697,=,1.0,http://human.owl#NCI_C32206,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001565,=,1.0,http://human.owl#NCI_C32538,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Subendocardial_Layer""]",[],"[""owl:Class""]",http://human.owl#NCI_C33646,=,1.0,http://mouse.owl#MA_0000077,"[""atrium endocardium""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002639,=,1.0,http://human.owl#NCI_C32591,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Accessory_Nerve""]",[],"[""owl:Class""]",http://human.owl#NCI_C32041,=,1.0,http://mouse.owl#MA_0001088,"[""accessory XI nerve""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002660,=,0.0,http://human.owl#NCI_C32356,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000259,=,1.0,http://human.owl#NCI_C32165,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Left_Lung""]",[],"[""owl:Class""]",http://human.owl#NCI_C32967,=,1.0,http://mouse.owl#MA_0001843,"[""left main bronchus""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Dartoic_Muscle""]",[],"[""owl:Class""]",http://human.owl#NCI_C49116,=,1.0,http://mouse.owl#MA_0000692,"[""limb muscle""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000083,=,1.0,http://human.owl#NCI_C49485,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002450,=,1.0,http://human.owl#NCI_C13236,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002469,=,1.0,http://human.owl#NCI_C52557,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Gyri_Breves_Insulae""]",[],"[""owl:Class""]",http://human.owl#NCI_C32703,=,1.0,http://mouse.owl#MA_0000909,"[""insular cortex""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Cartilage_Matrix""]",[],"[""owl:Class""]",http://human.owl#NCI_C32267,=,1.0,http://mouse.owl#MA_0000104,"[""cartilage""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000143,=,0.0,http://human.owl#NCI_C12802,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000223,=,1.0,http://human.owl#NCI_C12764,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001861,=,1.0,http://human.owl#NCI_C12428,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Seminal_Fluid""]",[],"[""owl:Class""]",http://human.owl#NCI_C33529,=,1.0,http://mouse.owl#MA_0002523,"[""seminal fluid""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000302,=,1.0,http://human.owl#NCI_C52795,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000741,=,1.0,http://human.owl#NCI_C12865,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001705,=,0.0,http://human.owl#NCI_C33487,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Superior_Suprarenal_Artery""]",[],"[""owl:Class""]",http://human.owl#NCI_C52736,=,1.0,http://mouse.owl#MA_0002057,"[""superior suprarenal artery""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001388,=,0.0,http://human.owl#NCI_C12864,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Circumflex_Iliac_Artery""]",[],"[""owl:Class""]",http://human.owl#NCI_C52863,=,1.0,http://mouse.owl#MA_0001975,"[""iliac circumflex artery""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001798,=,1.0,http://human.owl#NCI_C49306,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002640,=,0.0,http://human.owl#NCI_C33050,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002212,=,0.0,http://human.owl#NCI_C52695,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001292,=,0.0,http://human.owl#NCI_C33429,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Urethra_Epithelium""]",[],"[""owl:Class""]",http://human.owl#NCI_C49309,=,1.0,http://mouse.owl#MA_0001686,"[""urethra epithelium""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000369,=,0.0,http://human.owl#NCI_C12927,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Lymph_Node_Part""]",[],"[""owl:Class""]",http://human.owl#NCI_C38466,=,1.0,http://mouse.owl#MA_0000736,"[""cervical lymph node""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Radius_Bone""]",[],"[""owl:Class""]",http://human.owl#NCI_C12777,=,1.0,http://mouse.owl#MA_0001357,"[""radius""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Leg_Skin""]",[],"[""owl:Class""]",http://human.owl#NCI_C52749,=,1.0,http://mouse.owl#MA_0000674,"[""leg skin""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000023,=,0.0,http://human.owl#NCI_C12419,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Cricoarytenoid_Joint""]",[],"[""owl:Class""]",http://human.owl#NCI_C32397,=,1.0,http://mouse.owl#MA_0002283,"[""cricoarytenoid""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000164,=,0.0,http://human.owl#NCI_C12371,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Pancreatico-Duodenal_Artery""]",[],"[""owl:Class""]",http://human.owl#NCI_C52992,=,1.0,http://mouse.owl#MA_0002013,"[""pancreatico-duodenal artery""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002145,=,0.0,http://human.owl#NCI_C32847,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002081,=,1.0,http://human.owl#NCI_C53129,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002299,=,0.0,http://human.owl#NCI_C52921,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000630,=,0.0,http://human.owl#NCI_C52753,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001526,=,1.0,http://human.owl#NCI_C33837,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Phalanx""]",[],"[""owl:Class""]",http://human.owl#NCI_C33317,=,1.0,http://mouse.owl#MA_0000304,"[""phalanx""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002391,=,1.0,http://human.owl#NCI_C53072,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Medial_Plantar_Artery""]",[],"[""owl:Class""]",http://human.owl#NCI_C52968,=,1.0,http://mouse.owl#MA_0001997,"[""medial plantar artery""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000004,=,0.0,http://human.owl#NCI_C33816,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000421,=,1.0,http://human.owl#NCI_C49473,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Triceps""]",[],"[""owl:Class""]",http://human.owl#NCI_C33812,=,1.0,http://mouse.owl#MA_0002399,"[""triceps brachii""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001449,=,0.0,http://human.owl#NCI_C33723,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002278,=,1.0,http://human.owl#NCI_C32401,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000798,=,1.0,http://human.owl#NCI_C33889,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000034,=,0.0,http://human.owl#NCI_C32628,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Lower_Respiratory_System""]",[],"[""owl:Class""]",http://human.owl#NCI_C33012,=,1.0,http://mouse.owl#MA_0000435,"[""lower respiratory tract""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Ileocolic_Vein""]",[],"[""owl:Class""]",http://human.owl#NCI_C53047,=,1.0,http://mouse.owl#MA_0002141,"[""ileocolic vein""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001006,=,1.0,http://human.owl#NCI_C49140,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000381,=,1.0,http://human.owl#NCI_C12402,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Spinal_Cord_Dura_Mater""]",[],"[""owl:Class""]",http://human.owl#NCI_C49799,=,1.0,http://mouse.owl#MA_0001132,"[""spinal cord dura mater""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000215,=,1.0,http://human.owl#NCI_C12700,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002524,=,0.0,http://human.owl#NCI_C52554,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002035,=,0.0,http://human.owl#NCI_C12778,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001842,=,1.0,http://human.owl#NCI_C41268,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002493,=,1.0,http://human.owl#NCI_C48941,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002686,=,1.0,http://human.owl#NCI_C33568,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002605,=,0.0,http://human.owl#NCI_C33271,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000326,=,0.0,http://human.owl#NCI_C12841,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Efferent_Ductule""]",[],"[""owl:Class""]",http://human.owl#NCI_C32492,=,1.0,http://mouse.owl#MA_0000398,"[""efferent duct""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001896,=,1.0,http://human.owl#NCI_C33424,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Shoulder_Joint""]",[],"[""owl:Class""]",http://human.owl#NCI_C33548,=,1.0,http://mouse.owl#MA_0000322,"[""synovial joint""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001409,=,0.0,http://human.owl#NCI_C52759,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Pelvic_Curve""]",[],"[""owl:Class""]",http://human.owl#NCI_C33289,=,1.0,http://mouse.owl#MA_0000293,"[""pelvic girdle bone""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001368,=,0.0,http://human.owl#NCI_C52792,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002164,=,0.0,http://human.owl#NCI_C33608,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000603,=,1.0,http://human.owl#NCI_C12681,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000737,=,1.0,http://human.owl#NCI_C32801,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001966,=,0.0,http://human.owl#NCI_C52743,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001731,=,1.0,http://human.owl#NCI_C49314,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001566,=,1.0,http://human.owl#NCI_C49222,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002031,=,0.0,http://human.owl#NCI_C12774,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Nasopharynx_Epithelium""]",[],"[""owl:Class""]",http://human.owl#NCI_C49263,=,1.0,http://mouse.owl#MA_0001865,"[""nasopharynx epithelium""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002560,=,0.0,http://human.owl#NCI_C12260,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Duodenum""]",[],"[""owl:Class""]",http://human.owl#NCI_C12263,=,1.0,http://mouse.owl#MA_0000338,"[""duodenum""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001770,=,1.0,http://human.owl#NCI_C32934,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000072,=,0.0,http://human.owl#NCI_C12727,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Exocrine_Pancreas""]",[],"[""owl:Class""]",http://human.owl#NCI_C32546,=,1.0,http://mouse.owl#MA_0002415,"[""exocrine pancreas""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002004,=,0.0,http://human.owl#NCI_C32780,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002307,=,1.0,http://human.owl#NCI_C52928,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Foot_Skin""]",[],"[""owl:Class""]",http://human.owl#NCI_C52750,=,1.0,http://mouse.owl#MA_0000654,"[""foot skin""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Omentum""]",[],"[""owl:Class""]",http://human.owl#NCI_C33209,=,1.0,http://mouse.owl#MA_0001621,"[""ventral mesogastrium""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001262,=,1.0,http://human.owl#NCI_C49564,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000162,=,1.0,http://human.owl#NCI_C32711,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001582,=,0.0,http://human.owl#NCI_C32509,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002213,=,0.0,http://human.owl#NCI_C53063,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Fingernail""]",[],"[""owl:Class""]",http://human.owl#NCI_C32609,=,1.0,http://mouse.owl#MA_0002703,"[""nail""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Ethmoid_Sinus""]",[],"[""owl:Class""]",http://human.owl#NCI_C12276,=,1.0,http://mouse.owl#MA_0001792,"[""ethmoid sinus""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001496,=,1.0,http://human.owl#NCI_C33888,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Erector_Spinae""]",[],"[""owl:Class""]",http://human.owl#NCI_C52902,=,1.0,http://mouse.owl#MA_0002289,"[""erector spinae""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Head_and_Neck""]",[],"[""owl:Class""]",http://human.owl#NCI_C12418,=,1.0,http://mouse.owl#MA_0000023,"[""head""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001251,=,0.0,http://human.owl#NCI_C49482,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002536,=,1.0,http://human.owl#NCI_C13278,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Antrum_Pylori""]",[],"[""owl:Class""]",http://human.owl#NCI_C12259,=,1.0,http://mouse.owl#MA_0001624,"[""stomach pyloric antrum""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Lung""]",[],"[""owl:Class""]",http://human.owl#NCI_C12468,=,1.0,http://mouse.owl#MA_0001783,"[""lung epithelium""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Otolith""]",[],"[""owl:Class""]",http://human.owl#NCI_C33230,=,1.0,http://mouse.owl#MA_0000252,"[""otic capsule""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001307,=,0.0,http://human.owl#NCI_C26463,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Sacral_Spinal_Nerve_Root""]",[],"[""owl:Class""]",http://human.owl#NCI_C12925,=,1.0,http://mouse.owl#MA_0000234,"[""segmental spinal nerve""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000055,=,0.0,http://human.owl#NCI_C12840,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Ceruminous_Gland""]",[],"[""owl:Class""]",http://human.owl#NCI_C32294,=,1.0,http://mouse.owl#MA_0000147,"[""skin apocrine gland""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002451,=,1.0,http://human.owl#NCI_C12346,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Right_Renal_Vein""]",[],"[""owl:Class""]",http://human.owl#NCI_C52695,=,1.0,http://mouse.owl#MA_0002212,"[""right renal vein""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Hand_Digit_5""]",[],"[""owl:Class""]",http://human.owl#NCI_C52838,=,1.0,http://mouse.owl#MA_0000458,"[""hand digit 5""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001795,=,1.0,http://human.owl#NCI_C12278,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001469,=,0.0,http://human.owl#NCI_C12766,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000063,=,0.0,http://human.owl#NCI_C12672,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001651,=,1.0,http://human.owl#NCI_C32387,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Upper_Esophageal_Sphincter""]",[],"[""owl:Class""]",http://human.owl#NCI_C33836,=,1.0,http://mouse.owl#MA_0001573,"[""esophagus smooth muscle""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001909,=,0.0,http://human.owl#NCI_C49792,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001012,=,0.0,http://human.owl#NCI_C12837,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001596,=,1.0,http://human.owl#NCI_C49301,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Choroidal_Artery""]",[],"[""owl:Class""]",http://human.owl#NCI_C32310,=,1.0,http://mouse.owl#MA_0002011,"[""ophthalmic artery""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001622,=,0.0,http://human.owl#NCI_C32582,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001563,=,1.0,http://human.owl#NCI_C33874,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002052,=,0.0,http://human.owl#NCI_C53005,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000200,=,0.0,http://human.owl#NCI_C32726,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002318,=,1.0,http://human.owl#NCI_C32762,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000179,=,0.0,http://human.owl#NCI_C12459,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Bone_of_the_Upper_Extremity""]",[],"[""owl:Class""]",http://human.owl#NCI_C12983,=,1.0,http://mouse.owl#MA_0000612,"[""forelimb bone""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000144,=,1.0,http://human.owl#NCI_C13319,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001749,=,0.0,http://human.owl#NCI_C49315,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001660,=,0.0,http://human.owl#NCI_C32225,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002254,=,1.0,http://human.owl#NCI_C49779,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002683,=,1.0,http://human.owl#NCI_C32656,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000767,=,1.0,http://human.owl#NCI_C33774,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000307,=,1.0,http://human.owl#NCI_C32223,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001178,=,1.0,http://human.owl#NCI_C12768,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Sternal_Manubrium""]",[],"[""owl:Class""]",http://human.owl#NCI_C52730,=,1.0,http://mouse.owl#MA_0001332,"[""sternal manubrium""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001030,=,0.0,http://human.owl#NCI_C33402,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Splenic_Capsule""]",[],"[""owl:Class""]",http://human.owl#NCI_C33598,=,1.0,http://mouse.owl#MA_0000753,"[""spleen capsule""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Acromioclavicular_Joint""]",[],"[""owl:Class""]",http://human.owl#NCI_C32047,=,1.0,http://mouse.owl#MA_0000459,"[""shoulder joint""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000736,=,0.0,http://human.owl#NCI_C32298,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002423,=,1.0,http://human.owl#NCI_C33286,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Endometrial_Stromal_Cell""]",[],"[""owl:Class""]",http://human.owl#NCI_C33921,=,1.0,http://mouse.owl#MA_0002734,"[""endometrium stroma""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001687,=,1.0,http://human.owl#NCI_C12884,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001585,=,0.0,http://human.owl#NCI_C12427,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002090,=,0.0,http://human.owl#NCI_C33349,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Cerebellar_Artery""]",[],"[""owl:Class""]",http://human.owl#NCI_C52845,=,1.0,http://mouse.owl#MA_0001933,"[""cerebellar artery""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Bile_Duct_Tissue""]",[],"[""owl:Class""]",http://human.owl#NCI_C43615,=,1.0,http://mouse.owl#MA_0000354,"[""bile duct""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000147,=,0.0,http://human.owl#NCI_C32132,[],[],[],true,false negative
