source,target,confidence,relation
http://mouse.owl#MA_0001262,http://human.owl#NCI_C49564,1.0,=
http://mouse.owl#MA_0001710,http://human.owl#NCI_C33400,1.0,=
http://human.owl#NCI_C32826,http://mouse.owl#MA_0002584,1.0,=
http://mouse.owl#MA_0001464,http://human.owl#NCI_C12757,1.0,=
http://human.owl#NCI_C49232,http://mouse.owl#MA_0000964,1.0,=
http://human.owl#NCI_C33196,http://mouse.owl#MA_0000913,1.0,=
http://human.owl#NCI_C13049,http://mouse.owl#MA_0002436,1.0,=
http://human.owl#NCI_C52829,http://mouse.owl#MA_0001159,1.0,=
http://mouse.owl#MA_0000325,http://human.owl#NCI_C12413,1.0,=
http://mouse.owl#MA_0000015,http://human.owl#NCI_C12436,1.0,=
http://human.owl#NCI_C13085,http://mouse.owl#MA_0002568,1.0,=
http://mouse.owl#MA_0002611,http://human.owl#NCI_C49276,1.0,=
http://human.owl#NCI_C52997,http://mouse.owl#MA_0002038,1.0,=
http://mouse.owl#MA_0000401,http://human.owl#NCI_C12339,1.0,=
http://mouse.owl#MA_0002666,http://human.owl#NCI_C38670,1.0,=
http://mouse.owl#MA_0000344,http://human.owl#NCI_C49595,1.0,=
http://human.owl#NCI_C52938,http://mouse.owl#MA_0001979,1.0,=
http://human.owl#NCI_C33502,http://mouse.owl#MA_0000309,1.0,=
http://mouse.owl#MA_0002661,http://human.owl#NCI_C43618,1.0,=
http://mouse.owl#MA_0000421,http://human.owl#NCI_C49473,1.0,=
http://mouse.owl#MA_0001538,http://human.owl#NCI_C49242,1.0,=
http://human.owl#NCI_C12724,http://mouse.owl#MA_0000414,1.0,=
http://mouse.owl#MA_0001557,http://human.owl#NCI_C12771,1.0,=
http://mouse.owl#MA_0002193,http://human.owl#NCI_C12814,1.0,=
http://human.owl#NCI_C52916,http://mouse.owl#MA_0002293,1.0,=
http://mouse.owl#MA_0000357,http://human.owl#NCI_C32730,1.0,=
http://human.owl#NCI_C49594,http://mouse.owl#MA_0000283,1.0,=
http://mouse.owl#MA_0000052,http://human.owl#NCI_C38628,1.0,=
http://mouse.owl#MA_0000648,http://human.owl#NCI_C53172,1.0,=
http://mouse.owl#MA_0000588,http://human.owl#NCI_C12893,1.0,=
http://mouse.owl#MA_0000591,http://human.owl#NCI_C12883,1.0,=
http://mouse.owl#MA_0001825,http://human.owl#NCI_C49258,1.0,=
http://mouse.owl#MA_0000168,http://human.owl#NCI_C12439,1.0,=
http://human.owl#NCI_C39613,http://mouse.owl#MA_0001536,1.0,=
http://mouse.owl#MA_0002728,http://human.owl#NCI_C13167,1.0,=
http://human.owl#NCI_C12872,http://mouse.owl#MA_0002454,1.0,=
http://human.owl#NCI_C32108,http://mouse.owl#MA_0000275,1.0,=
http://human.owl#NCI_C53042,http://mouse.owl#MA_0002312,1.0,=
http://mouse.owl#MA_0001314,http://human.owl#NCI_C49328,1.0,=
http://mouse.owl#MA_0001245,http://human.owl#NCI_C12699,1.0,=
http://mouse.owl#MA_0000092,http://human.owl#NCI_C12727,1.0,=
http://mouse.owl#MA_0002743,http://human.owl#NCI_C33356,1.0,=
http://mouse.owl#MA_0001823,http://human.owl#NCI_C45714,1.0,=
http://human.owl#NCI_C32314,http://mouse.owl#MA_0001238,1.0,=
http://mouse.owl#MA_0001813,http://human.owl#NCI_C33345,1.0,=
http://human.owl#NCI_C52787,http://mouse.owl#MA_0001373,1.0,=
http://human.owl#NCI_C52773,http://mouse.owl#MA_0001393,1.0,=
http://mouse.owl#MA_0000074,http://human.owl#NCI_C12869,1.0,=
http://human.owl#NCI_C49218,http://mouse.owl#MA_0001724,1.0,=
http://mouse.owl#MA_0002241,http://human.owl#NCI_C53140,1.0,=
http://human.owl#NCI_C33369,http://mouse.owl#MA_0002001,1.0,=
http://human.owl#NCI_C32111,http://mouse.owl#MA_0002692,1.0,=
http://mouse.owl#MA_0001542,http://human.owl#NCI_C12268,1.0,=
http://mouse.owl#MA_0000524,http://human.owl#NCI_C52994,1.0,=
http://mouse.owl#MA_0000119,http://human.owl#NCI_C12397,1.0,=
http://mouse.owl#MA_0001153,http://human.owl#NCI_C12467,1.0,=
http://human.owl#NCI_C33529,http://mouse.owl#MA_0002523,1.0,=
http://human.owl#NCI_C52759,http://mouse.owl#MA_0001409,1.0,=
http://mouse.owl#MA_0002345,http://human.owl#NCI_C32567,1.0,=
http://mouse.owl#MA_0001711,http://human.owl#NCI_C32676,1.0,=
http://mouse.owl#MA_0000083,http://human.owl#NCI_C49485,1.0,=
http://mouse.owl#MA_0002301,http://human.owl#NCI_C52925,1.0,=
http://mouse.owl#MA_0001718,http://human.owl#NCI_C25787,1.0,=
http://mouse.owl#MA_0001809,http://human.owl#NCI_C12776,1.0,=
http://mouse.owl#MA_0001122,http://human.owl#NCI_C33969,1.0,=
http://mouse.owl#MA_0002176,http://human.owl#NCI_C33070,1.0,=
http://mouse.owl#MA_0002178,http://human.owl#NCI_C32782,1.0,=
http://human.owl#NCI_C12382,http://mouse.owl#MA_0000335,1.0,=
http://mouse.owl#MA_0001375,http://human.owl#NCI_C33541,1.0,=
http://mouse.owl#MA_0001927,http://human.owl#NCI_C32956,1.0,=
http://mouse.owl#MA_0000349,http://human.owl#NCI_C32769,1.0,=
http://mouse.owl#MA_0001803,http://human.owl#NCI_C12672,1.0,=
http://human.owl#NCI_C13465,http://mouse.owl#MA_0002533,1.0,=
http://mouse.owl#MA_0002332,http://human.owl#NCI_C32984,1.0,=
http://mouse.owl#MA_0000728,http://human.owl#NCI_C32973,1.0,=
http://mouse.owl#MA_0001648,http://human.owl#NCI_C12739,1.0,=
http://human.owl#NCI_C33635,http://mouse.owl#MA_0001586,1.0,=
http://mouse.owl#MA_0000681,http://human.owl#NCI_C12716,1.0,=
http://human.owl#NCI_C33921,http://mouse.owl#MA_0002734,1.0,=
http://mouse.owl#MA_0001114,http://human.owl#NCI_C32136,1.0,=
http://mouse.owl#MA_0000120,http://human.owl#NCI_C12393,1.0,=
http://mouse.owl#MA_0000523,http://human.owl#NCI_C12470,1.0,=
http://mouse.owl#MA_0001862,http://human.owl#NCI_C33797,1.0,=
http://mouse.owl#MA_0002526,http://human.owl#NCI_C52552,1.0,=
http://mouse.owl#MA_0001445,http://human.owl#NCI_C33730,1.0,=
http://human.owl#NCI_C12416,http://mouse.owl#MA_0000378,1.0,=
http://human.owl#NCI_C32847,http://mouse.owl#MA_0002145,1.0,=
http://human.owl#NCI_C32999,http://mouse.owl#MA_0002468,1.0,=
http://human.owl#NCI_C33770,http://mouse.owl#MA_0000766,1.0,=
http://mouse.owl#MA_0000302,http://human.owl#NCI_C12751,1.0,=
http://mouse.owl#MA_0002497,http://human.owl#NCI_C33309,1.0,=
http://mouse.owl#MA_0000491,http://human.owl#NCI_C13005,1.0,=
http://human.owl#NCI_C32604,http://mouse.owl#MA_0002678,1.0,=
http://human.owl#NCI_C33452,http://mouse.owl#MA_0001911,1.0,=
http://mouse.owl#MA_0001323,http://human.owl#NCI_C32856,1.0,=
http://human.owl#NCI_C32877,http://mouse.owl#MA_0000714,1.0,=
http://human.owl#NCI_C12682,http://mouse.owl#MA_0001180,1.0,=
http://human.owl#NCI_C32149,http://mouse.owl#MA_0001768,1.0,=
http://mouse.owl#MA_0001775,http://human.owl#NCI_C49251,1.0,=
http://mouse.owl#MA_0001467,http://human.owl#NCI_C12766,1.0,=
http://mouse.owl#MA_0001618,http://human.owl#NCI_C32671,1.0,=
http://human.owl#NCI_C12868,http://mouse.owl#MA_0000075,1.0,=
http://mouse.owl#MA_0000064,http://human.owl#NCI_C12372,1.0,=
http://human.owl#NCI_C34006,http://mouse.owl#MA_0001655,1.0,=
http://mouse.owl#MA_0000800,http://human.owl#NCI_C33630,1.0,=
http://human.owl#NCI_C52767,http://mouse.owl#MA_0001412,1.0,=
http://mouse.owl#MA_0001200,http://human.owl#NCI_C33083,1.0,=
http://mouse.owl#MA_0002555,http://human.owl#NCI_C12854,1.0,=
http://mouse.owl#MA_0000570,http://human.owl#NCI_C12418,1.0,=
http://human.owl#NCI_C32203,http://mouse.owl#MA_0002513,1.0,=
http://mouse.owl#MA_0000806,http://human.owl#NCI_C33629,1.0,=
http://human.owl#NCI_C38518,http://mouse.owl#MA_0000752,1.0,=
http://mouse.owl#MA_0001751,http://human.owl#NCI_C34061,1.0,=
http://mouse.owl#MA_0000480,http://human.owl#NCI_C12815,1.0,=
http://human.owl#NCI_C32193,http://mouse.owl#MA_0000099,1.0,=
http://mouse.owl#MA_0001845,http://human.owl#NCI_C12284,1.0,=
http://human.owl#NCI_C32569,http://mouse.owl#MA_0000061,1.0,=
http://human.owl#NCI_C33248,http://mouse.owl#MA_0002477,1.0,=
http://mouse.owl#MA_0001670,http://human.owl#NCI_C33417,1.0,=
http://mouse.owl#MA_0001908,http://human.owl#NCI_C48822,1.0,=
http://mouse.owl#MA_0001772,http://human.owl#NCI_C48942,1.0,=
http://mouse.owl#MA_0000226,http://human.owl#NCI_C32653,1.0,=
http://mouse.owl#MA_0002302,http://human.owl#NCI_C52702,1.0,=
http://mouse.owl#MA_0002565,http://human.owl#NCI_C33520,1.0,=
http://human.owl#NCI_C33059,http://mouse.owl#MA_0001461,1.0,=
http://mouse.owl#MA_0000437,http://human.owl#NCI_C32998,1.0,=
http://mouse.owl#MA_0001251,http://human.owl#NCI_C49482,1.0,=
http://mouse.owl#MA_0001959,http://human.owl#NCI_C32441,1.0,=
http://human.owl#NCI_C33239,http://mouse.owl#MA_0002472,1.0,=
http://mouse.owl#MA_0001489,http://human.owl#NCI_C12290,1.0,=
http://human.owl#NCI_C33873,http://mouse.owl#MA_0000245,1.0,=
http://mouse.owl#MA_0000455,http://human.owl#NCI_C52835,1.0,=
http://mouse.owl#MA_0000920,http://human.owl#NCI_C33262,1.0,=
http://mouse.owl#MA_0002400,http://human.owl#NCI_C53181,1.0,=
http://mouse.owl#MA_0001533,http://human.owl#NCI_C33146,1.0,=
http://human.owl#NCI_C33712,http://mouse.owl#MA_0000150,1.0,=
http://mouse.owl#MA_0000240,http://human.owl#NCI_C12395,1.0,=
http://human.owl#NCI_C52901,http://mouse.owl#MA_0002285,1.0,=
http://mouse.owl#MA_0001085,http://human.owl#NCI_C12996,1.0,=
http://mouse.owl#MA_0000189,http://human.owl#NCI_C32743,1.0,=
http://mouse.owl#MA_0001179,http://human.owl#NCI_C12791,1.0,=
http://human.owl#NCI_C33616,http://mouse.owl#MA_0002384,1.0,=
http://human.owl#NCI_C32135,http://mouse.owl#MA_0000208,1.0,=
http://mouse.owl#MA_0002494,http://human.owl#NCI_C32328,1.0,=
http://mouse.owl#MA_0000355,http://human.owl#NCI_C32421,1.0,=
http://human.owl#NCI_C32161,http://mouse.owl#MA_0000095,1.0,=
http://mouse.owl#MA_0002079,http://human.owl#NCI_C52685,1.0,=
http://mouse.owl#MA_0002003,http://human.owl#NCI_C52975,1.0,=
http://human.owl#NCI_C12746,http://mouse.owl#MA_0000750,1.0,=
http://human.owl#NCI_C12709,http://mouse.owl#MA_0001763,1.0,=
http://human.owl#NCI_C12351,http://mouse.owl#MA_0000133,1.0,=
http://human.owl#NCI_C33423,http://mouse.owl#MA_0001338,1.0,=
http://mouse.owl#MA_0001062,http://human.owl#NCI_C12460,1.0,=
http://human.owl#NCI_C49269,http://mouse.owl#MA_0001743,1.0,=
http://human.owl#NCI_C32609,http://mouse.owl#MA_0002703,1.0,=
http://human.owl#NCI_C52839,http://mouse.owl#MA_0000465,1.0,=
http://mouse.owl#MA_0001396,http://human.owl#NCI_C52715,1.0,=
http://human.owl#NCI_C12394,http://mouse.owl#MA_0000236,1.0,=
http://mouse.owl#MA_0002642,http://human.owl#NCI_C33050,1.0,=
http://human.owl#NCI_C12961,http://mouse.owl#MA_0000441,1.0,=
http://human.owl#NCI_C12379,http://mouse.owl#MA_0000328,1.0,=
http://mouse.owl#MA_0001524,http://human.owl#NCI_C12736,1.0,=
http://human.owl#NCI_C33523,http://mouse.owl#MA_0000388,1.0,=
http://human.owl#NCI_C12642,http://mouse.owl#MA_0001310,1.0,=
http://mouse.owl#MA_0001374,http://human.owl#NCI_C33282,1.0,=
http://mouse.owl#MA_0002493,http://human.owl#NCI_C48941,1.0,=
http://mouse.owl#MA_0001731,http://human.owl#NCI_C49314,1.0,=
http://human.owl#NCI_C53058,http://mouse.owl#MA_0002186,1.0,=
http://mouse.owl#MA_0001204,http://human.owl#NCI_C33844,1.0,=
http://mouse.owl#MA_0002012,http://human.owl#NCI_C33242,1.0,=
http://mouse.owl#MA_0001922,http://human.owl#NCI_C32815,1.0,=
http://mouse.owl#MA_0001968,http://human.owl#NCI_C52743,1.0,=
http://human.owl#NCI_C12887,http://mouse.owl#MA_0000374,1.0,=
http://human.owl#NCI_C33561,http://mouse.owl#MA_0002473,1.0,=
http://mouse.owl#MA_0000493,http://human.owl#NCI_C32212,1.0,=
http://mouse.owl#MA_0000065,http://human.owl#NCI_C49215,1.0,=
http://mouse.owl#MA_0002155,http://human.owl#NCI_C32094,1.0,=
http://mouse.owl#MA_0000658,http://human.owl#NCI_C33563,1.0,=
http://mouse.owl#MA_0001824,http://human.owl#NCI_C33038,1.0,=
http://mouse.owl#MA_0000770,http://human.owl#NCI_C33772,1.0,=
http://mouse.owl#MA_0001268,http://human.owl#NCI_C33199,1.0,=
http://human.owl#NCI_C33507,http://mouse.owl#MA_0001506,1.0,=
http://human.owl#NCI_C33510,http://mouse.owl#MA_0000432,1.0,=
http://mouse.owl#MA_0000730,http://human.owl#NCI_C33785,1.0,=
http://human.owl#NCI_C49319,http://mouse.owl#MA_0000716,1.0,=
http://human.owl#NCI_C13072,http://mouse.owl#MA_0000348,1.0,=
http://human.owl#NCI_C32333,http://mouse.owl#MA_0000542,1.0,=
http://mouse.owl#MA_0002288,http://human.owl#NCI_C32462,1.0,=
http://human.owl#NCI_C32878,http://mouse.owl#MA_0000871,1.0,=
http://mouse.owl#MA_0002452,http://human.owl#NCI_C33075,1.0,=
http://mouse.owl#MA_0000269,http://human.owl#NCI_C52803,1.0,=
http://human.owl#NCI_C25767,http://mouse.owl#MA_0000024,1.0,=
http://human.owl#NCI_C13004,http://mouse.owl#MA_0000076,1.0,=
http://mouse.owl#MA_0001838,http://human.owl#NCI_C32233,1.0,=
http://mouse.owl#MA_0001398,http://human.owl#NCI_C12782,1.0,=
http://human.owl#NCI_C49788,http://mouse.owl#MA_0000776,1.0,=
http://mouse.owl#MA_0001148,http://human.owl#NCI_C12929,1.0,=
http://mouse.owl#MA_0002412,http://human.owl#NCI_C12231,1.0,=
http://human.owl#NCI_C13023,http://mouse.owl#MA_0000072,1.0,=
http://human.owl#NCI_C33839,http://mouse.owl#MA_0000442,1.0,=
http://human.owl#NCI_C41448,http://mouse.owl#MA_0000965,1.0,=
http://mouse.owl#MA_0001714,http://human.owl#NCI_C33244,1.0,=
http://www.geneontology.org/formats/oboInOwl#Definition,http://www.geneontology.org/formats/oboInOwl#Definition,1.0,=
http://human.owl#NCI_C53152,http://mouse.owl#MA_0002287,1.0,=
http://mouse.owl#MA_0000436,http://human.owl#NCI_C12683,1.0,=
http://mouse.owl#MA_0001447,http://human.owl#NCI_C33721,1.0,=
http://mouse.owl#MA_0001762,http://human.owl#NCI_C32400,1.0,=
http://human.owl#NCI_C52795,http://mouse.owl#MA_0001365,1.0,=
http://mouse.owl#MA_0002572,http://human.owl#NCI_C32150,1.0,=
http://mouse.owl#MA_0002329,http://human.owl#NCI_C52708,1.0,=
http://mouse.owl#MA_0002732,http://human.owl#NCI_C45715,1.0,=
http://mouse.owl#MA_0001566,http://human.owl#NCI_C49221,1.0,=
http://human.owl#NCI_C33826,http://mouse.owl#MA_0002070,1.0,=
http://mouse.owl#MA_0000126,http://human.owl#NCI_C49267,1.0,=
http://mouse.owl#MA_0002115,http://human.owl#NCI_C52687,1.0,=
http://mouse.owl#MA_0002397,http://human.owl#NCI_C33145,1.0,=
http://human.owl#NCI_C32103,http://mouse.owl#MA_0001302,1.0,=
http://mouse.owl#MA_0001139,http://human.owl#NCI_C52830,1.0,=
http://human.owl#NCI_C12511,http://mouse.owl#MA_0000204,1.0,=
http://mouse.owl#MA_0002424,http://human.owl#NCI_C53075,1.0,=
http://mouse.owl#MA_0002653,http://human.owl#NCI_C32918,1.0,=
http://human.owl#NCI_C33265,http://mouse.owl#MA_0002676,1.0,=
http://human.owl#NCI_C49190,http://mouse.owl#MA_0000701,1.0,=
http://human.owl#NCI_C49593,http://mouse.owl#MA_0001883,1.0,=
http://human.owl#NCI_C33842,http://mouse.owl#MA_0001726,1.0,=
http://human.owl#NCI_C38516,http://mouse.owl#MA_0000143,1.0,=
http://mouse.owl#MA_0000201,http://human.owl#NCI_C49138,1.0,=
http://mouse.owl#MA_0000608,http://human.owl#NCI_C53276,1.0,=
http://human.owl#NCI_C32192,http://mouse.owl#MA_0000415,1.0,=
http://mouse.owl#MA_0002294,http://human.owl#NCI_C52917,1.0,=
http://human.owl#NCI_C32974,http://mouse.owl#MA_0000047,1.0,=
http://mouse.owl#MA_0001637,http://human.owl#NCI_C12677,1.0,=
http://mouse.owl#MA_0000651,http://human.owl#NCI_C33326,1.0,=
http://human.owl#NCI_C33247,http://mouse.owl#MA_0002351,1.0,=
http://mouse.owl#MA_0000475,http://human.owl#NCI_C32124,1.0,=
http://human.owl#NCI_C32703,http://mouse.owl#MA_0000909,1.0,=
http://human.owl#NCI_C32764,http://mouse.owl#MA_0002321,1.0,=
http://mouse.owl#MA_0000097,http://human.owl#NCI_C33555,1.0,=
http://human.owl#NCI_C32681,http://mouse.owl#MA_0001702,1.0,=
http://mouse.owl#MA_0000514,http://human.owl#NCI_C32040,1.0,=
http://mouse.owl#MA_0001242,http://human.owl#NCI_C12707,1.0,=
http://human.owl#NCI_C32250,http://mouse.owl#MA_0001348,1.0,=
http://mouse.owl#MA_0001342,http://human.owl#NCI_C12856,1.0,=
http://human.owl#NCI_C53166,http://mouse.owl#MA_0002336,1.0,=
http://human.owl#NCI_C53000,http://mouse.owl#MA_0002048,1.0,=
http://mouse.owl#MA_0001014,http://human.owl#NCI_C12898,1.0,=
http://mouse.owl#MA_0002033,http://human.owl#NCI_C12774,1.0,=
http://human.owl#NCI_C33243,http://mouse.owl#MA_0000384,1.0,=
http://human.owl#NCI_C32536,http://mouse.owl#MA_0002564,1.0,=
http://human.owl#NCI_C33852,http://mouse.owl#MA_0002595,1.0,=
http://mouse.owl#MA_0000087,http://human.owl#NCI_C12670,1.0,=
http://mouse.owl#MA_0002385,http://human.owl#NCI_C53069,1.0,=
http://mouse.owl#MA_0002348,http://human.owl#NCI_C52971,1.0,=
http://human.owl#NCI_C33043,http://mouse.owl#MA_0002603,1.0,=
http://mouse.owl#MA_0002326,http://human.owl#NCI_C32848,1.0,=
http://mouse.owl#MA_0001054,http://human.owl#NCI_C33591,1.0,=
http://human.owl#NCI_C33794,http://mouse.owl#MA_0001599,1.0,=
http://mouse.owl#MA_0001182,http://human.owl#NCI_C33135,1.0,=
http://mouse.owl#MA_0001126,http://human.owl#NCI_C12995,1.0,=
http://human.owl#NCI_C32837,http://mouse.owl#MA_0001930,1.0,=
http://human.owl#NCI_C33573,http://mouse.owl#MA_0002696,1.0,=
http://human.owl#NCI_C12499,http://mouse.owl#MA_0000237,1.0,=
http://human.owl#NCI_C32905,http://mouse.owl#MA_0000274,1.0,=
http://mouse.owl#MA_0001779,http://human.owl#NCI_C49254,1.0,=
http://human.owl#NCI_C12831,http://mouse.owl#MA_0002022,1.0,=
http://mouse.owl#MA_0001316,http://human.owl#NCI_C33237,1.0,=
http://human.owl#NCI_C12385,http://mouse.owl#MA_0001543,1.0,=
http://human.owl#NCI_C32392,http://mouse.owl#MA_0001509,1.0,=
http://mouse.owl#MA_0002691,http://human.owl#NCI_C32543,1.0,=
http://mouse.owl#MA_0002534,http://human.owl#NCI_C13273,1.0,=
http://human.owl#NCI_C48940,http://mouse.owl#MA_0001695,1.0,=
http://mouse.owl#MA_0000745,http://human.owl#NCI_C33032,1.0,=
http://mouse.owl#MA_0001112,http://human.owl#NCI_C32695,1.0,=
http://mouse.owl#MA_0000227,http://human.owl#NCI_C12650,1.0,=
http://human.owl#NCI_C52740,http://mouse.owl#MA_0002037,1.0,=
http://mouse.owl#MA_0001808,http://human.owl#NCI_C12865,1.0,=
http://human.owl#NCI_C33565,http://mouse.owl#MA_0001552,1.0,=
http://human.owl#NCI_C32402,http://mouse.owl#MA_0002284,1.0,=
http://human.owl#NCI_C33284,http://mouse.owl#MA_0002354,1.0,=
http://mouse.owl#MA_0001442,http://human.owl#NCI_C33727,1.0,=
http://mouse.owl#MA_0001683,http://human.owl#NCI_C34005,1.0,=
http://human.owl#NCI_C49582,http://mouse.owl#MA_0001602,1.0,=
http://human.owl#NCI_C32965,http://mouse.owl#MA_0000361,1.0,=
http://mouse.owl#MA_0001645,http://human.owl#NCI_C12927,1.0,=
http://mouse.owl#MA_0002538,http://human.owl#NCI_C13276,1.0,=
http://human.owl#NCI_C32900,http://mouse.owl#MA_0001429,1.0,=
http://mouse.owl#MA_0001615,http://human.owl#NCI_C12262,1.0,=
http://mouse.owl#MA_0000979,http://human.owl#NCI_C12349,1.0,=
http://mouse.owl#MA_0001037,http://human.owl#NCI_C13057,1.0,=
http://human.owl#NCI_C49479,http://mouse.owl#MA_0001665,1.0,=
http://mouse.owl#MA_0002736,http://human.owl#NCI_C12314,1.0,=
http://human.owl#NCI_C32443,http://mouse.owl#MA_0002126,1.0,=
http://human.owl#NCI_C12714,http://mouse.owl#MA_0001091,1.0,=
http://human.owl#NCI_C33198,http://mouse.owl#MA_0000578,1.0,=
http://mouse.owl#MA_0002222,http://human.owl#NCI_C53121,1.0,=
http://human.owl#NCI_C49264,http://mouse.owl#MA_0001605,1.0,=
http://human.owl#NCI_C33745,http://mouse.owl#MA_0002540,1.0,=
http://human.owl#NCI_C32439,http://mouse.owl#MA_0000138,1.0,=
http://human.owl#NCI_C32620,http://mouse.owl#MA_0001709,1.0,=
http://mouse.owl#MA_0001942,http://human.owl#NCI_C32478,1.0,=
http://mouse.owl#MA_0000422,http://human.owl#NCI_C12684,1.0,=
http://mouse.owl#MA_0001208,http://human.owl#NCI_C33527,1.0,=
http://human.owl#NCI_C52555,http://mouse.owl#MA_0002514,1.0,=
http://mouse.owl#MA_0001715,http://human.owl#NCI_C33896,1.0,=
http://human.owl#NCI_C33064,http://mouse.owl#MA_0000471,1.0,=
http://mouse.owl#MA_0002356,http://human.owl#NCI_C53171,1.0,=
http://mouse.owl#MA_0001491,http://human.owl#NCI_C26470,1.0,=
http://human.owl#NCI_C52970,http://mouse.owl#MA_0001999,1.0,=
http://mouse.owl#MA_0000229,http://human.owl#NCI_C12972,1.0,=
http://mouse.owl#MA_0001913,http://human.owl#NCI_C52848,1.0,=
http://mouse.owl#MA_0001681,http://human.owl#NCI_C12415,1.0,=
http://mouse.owl#MA_0001305,http://human.owl#NCI_C32311,1.0,=
http://human.owl#NCI_C32740,http://mouse.owl#MA_0002632,1.0,=
http://mouse.owl#MA_0000596,http://human.owl#NCI_C12296,1.0,=
http://mouse.owl#MA_0000744,http://human.owl#NCI_C49586,1.0,=
http://human.owl#NCI_C12665,http://mouse.owl#MA_0001087,1.0,=
http://human.owl#NCI_C12293,http://mouse.owl#MA_0000582,1.0,=
http://mouse.owl#MA_0002664,http://human.owl#NCI_C38669,1.0,=
http://human.owl#NCI_C32760,http://mouse.owl#MA_0001970,1.0,=
http://mouse.owl#MA_0000666,http://human.owl#NCI_C33545,1.0,=
http://human.owl#NCI_C52946,http://mouse.owl#MA_0002330,1.0,=
http://mouse.owl#MA_0001233,http://human.owl#NCI_C49481,1.0,=
http://human.owl#NCI_C52721,http://mouse.owl#MA_0001141,1.0,=
http://mouse.owl#MA_0002634,http://human.owl#NCI_C32883,1.0,=
http://mouse.owl#MA_0001343,http://human.owl#NCI_C12860,1.0,=
http://mouse.owl#MA_0000735,http://human.owl#NCI_C12904,1.0,=
http://mouse.owl#MA_0002281,http://human.owl#NCI_C52898,1.0,=
http://human.owl#NCI_C41266,http://mouse.owl#MA_0000439,1.0,=
http://mouse.owl#MA_0002267,http://human.owl#NCI_C53039,1.0,=
http://mouse.owl#MA_0001855,http://human.owl#NCI_C49303,1.0,=
http://mouse.owl#MA_0001280,http://human.owl#NCI_C32945,1.0,=
http://mouse.owl#MA_0002016,http://human.owl#NCI_C33296,1.0,=
http://mouse.owl#MA_0001978,http://human.owl#NCI_C52861,1.0,=
http://mouse.owl#MA_0001120,http://human.owl#NCI_C12447,1.0,=
http://mouse.owl#MA_0002279,http://human.owl#NCI_C32401,1.0,=
http://mouse.owl#MA_0002315,http://human.owl#NCI_C52704,1.0,=
http://mouse.owl#MA_0002118,http://human.owl#NCI_C52688,1.0,=
http://mouse.owl#MA_0000377,http://human.owl#NCI_C33113,1.0,=
http://human.owl#NCI_C33178,http://mouse.owl#MA_0000282,1.0,=
http://human.owl#NCI_C33666,http://mouse.owl#MA_0002098,1.0,=
http://human.owl#NCI_C33558,http://mouse.owl#MA_0002439,1.0,=
http://mouse.owl#MA_0001806,http://human.owl#NCI_C49193,1.0,=
http://human.owl#NCI_C32243,http://mouse.owl#MA_0001425,1.0,=
http://mouse.owl#MA_0000624,http://human.owl#NCI_C53173,1.0,=
http://mouse.owl#MA_0002388,http://human.owl#NCI_C33651,1.0,=
http://human.owl#NCI_C13147,http://mouse.owl#MA_0001591,1.0,=
http://mouse.owl#MA_0000371,http://human.owl#NCI_C34028,1.0,=
http://mouse.owl#MA_0002339,http://human.owl#NCI_C53169,1.0,=
http://human.owl#NCI_C32254,http://mouse.owl#MA_0001221,1.0,=
http://human.owl#NCI_C12399,http://mouse.owl#MA_0000176,1.0,=
http://mouse.owl#MA_0002741,http://human.owl#NCI_C49334,1.0,=
http://mouse.owl#MA_0001289,http://human.owl#NCI_C33586,1.0,=
http://mouse.owl#MA_0000438,http://human.owl#NCI_C32968,1.0,=
http://mouse.owl#MA_0000365,http://human.owl#NCI_C32732,1.0,=
http://mouse.owl#MA_0000688,http://human.owl#NCI_C13076,1.0,=
http://human.owl#NCI_C33216,http://mouse.owl#MA_0002011,1.0,=
http://human.owl#NCI_C32294,http://mouse.owl#MA_0002506,1.0,=
http://mouse.owl#MA_0001508,http://human.owl#NCI_C49575,1.0,=
http://human.owl#NCI_C12785,http://mouse.owl#MA_0000409,1.0,=
http://human.owl#NCI_C33879,http://mouse.owl#MA_0001660,1.0,=
http://mouse.owl#MA_0000590,http://human.owl#NCI_C52756,1.0,=
http://human.owl#NCI_C33693,http://mouse.owl#MA_0002027,1.0,=
http://human.owl#NCI_C13040,http://mouse.owl#MA_0000811,1.0,=
http://human.owl#NCI_C52717,http://mouse.owl#MA_0000180,1.0,=
http://mouse.owl#MA_0002465,http://human.owl#NCI_C32750,1.0,=
http://human.owl#NCI_C32708,http://mouse.owl#MA_0000858,1.0,=
http://mouse.owl#MA_0001765,http://human.owl#NCI_C49247,1.0,=
http://mouse.owl#MA_0001892,http://human.owl#NCI_C33469,1.0,=
http://mouse.owl#MA_0002244,http://human.owl#NCI_C32115,1.0,=
http://mouse.owl#MA_0000159,http://human.owl#NCI_C33543,1.0,=
http://mouse.owl#MA_0000359,http://human.owl#NCI_C33538,1.0,=
http://mouse.owl#MA_0001304,http://human.owl#NCI_C32976,1.0,=
http://mouse.owl#MA_0001912,http://human.owl#NCI_C49262,1.0,=
http://human.owl#NCI_C33353,http://mouse.owl#MA_0002077,1.0,=
http://mouse.owl#MA_0002015,http://human.owl#NCI_C52742,1.0,=
http://human.owl#NCI_C33737,http://mouse.owl#MA_0000297,1.0,=
http://mouse.owl#MA_0002024,http://human.owl#NCI_C12839,1.0,=
